companyId,companyName,default,category
413,"Wuhan Huada Intelligent Manufacturing Technology Co., Ltd.",0,medical_insurance
414,"Hunan Huacui Chemical Co., Ltd.",0,materials
415,"Xu Jie, Zheng Wei",0,energy
416,"Duilong Deqing Yuwei Trading Co., Ltd.",0,industry
417,"Wuhu Tianniao High-tech Co., Ltd.",0,materials
418,"Jiaxing Minfeng Group Co., Ltd.",0,materials
419,"Shenzhen Xiongtao Lithium Battery Co., Ltd., Hubei Xiongtao Power Supply Co., Ltd.",0,industry
420,Victory Technology(Hongkong)Ltd.,0,it
421,"Sinopharm Holdings Zhuhai Co., Ltd.",0,medical_insurance
422,"Zhenjiang Sanwei Conveying Equipment Co., Ltd.",0,materials
423,"Nanjing Southern Telecommunications Co., Ltd.",0,it
424,"Wenzhou Zhongyue Electronic Technology Co., Ltd.",0,it
425,"Xinda Point Mine (Xiamen) Mining Co., Ltd.",0,industry
426,"Dongguan Hanwei Technology Co., Ltd.",0,materials
427,"Yibin China Hydropower No. 7 Industrial Park Project Construction Co., Ltd.",0,industry
428,"Xinjiang Kuanyang Energy Investment Co., Ltd.",0,public
429,"Wuxi Chengda Metal Materials Co., Ltd.",0,materials
430,"Botian Environment Group Co., Ltd.",0,industry
431,"Tianjin Languangbaozhen Real Estate Development Co., Ltd.",0,real estate
432,"Chengdu Small and Medium Enterprise Financing Guarantee Co., Ltd.",0,industry
433,"Jinhong Holding Group Co., Ltd.",0,public
434,"Zhejiang Shenlian Environmental Protection Group Co., Ltd.",0,industry
435,"Chongqing Wanfeng Aowei Aluminum Wheel Co., Ltd.",0,optional
436,"Zhejiang Zhucheng Technology Co., Ltd.",0,it
437,"Kunming Futian Food Co., Ltd.",0,materials
438,"Huaneng Lancang River Upper Reaches Hydropower Co., Ltd.",0,public
439,"Chengdu Ruiqi Intelligent Manufacturing Technology Co., Ltd.",0,industry
440,"Jiangsu Linyang Energy Co., Ltd.",0,industry
441,Dragon Star HKInvestments Limited,0,industry
442,"Excellent(Shanghai)Data Technology Co., Ltd.",0,it
443,"Hangzhou Construction Engineering Building Materials Co., Ltd.",0,public
444,Yao Xiuzhu,0,materials
445,"Beijing Lianyintong Technology Co., Ltd.",0,it
446,"Zhanhua Lvwei Bioenergy Co., Ltd.",0,industry
447,"Anhui Fanhuang Construction Engineering Co., Ltd.",0,industry
448,"Changchun Gaorong Biotechnology Co., Ltd.",0,daily consumption
449,"Sinopharm Hebei Lerentang Pharmaceutical Chain Co., Ltd.",0,medical_insurance
450,"Qiwei Jiye (Beijing) Intelligent Technology Co., Ltd.",0,optional
451,"CHSRMALAYSIASDN.BHD., China High Speed Rail Technology Co., Ltd.",0,industry
452,"Beijing Science and Technology Navigation Control Technology Co., Ltd.",1,industry
453,"Chongqing Pharmaceutical Hechuan Pharmaceutical Co., Ltd.",1,medical_insurance
454,"Beijing Stone Century Technology Co., Ltd.",0,optional
455,"Asian Potassium International Investment (Guangzhou) Co., Ltd.",0,materials
456,"Suzhou Rusheng Electronics Co., Ltd.",0,optional
457,"Nanjing Sanchao New Materials Co., Ltd.",0,industry
458,"Zhanjiang Guolian Aquatic Products Development Co., Ltd.",0,daily consumption
459,"Qinhuangdao Huaheng Bioengineering Co., Ltd.",0,medical_insurance
460,"Hunan Xinlong Mining Co., Ltd.",0,materials
461,"Ningbo Aifubi Technology Co., Ltd.",0,industry
462,"Hai'an Nengying Electric Power Co., Ltd.",0,industry
463,"Piano Home Furnishing Co., Ltd.",0,optional
464,"Shanghai Pulong Information Technology Co., Ltd.",0,it
465,"Xilinmen Furniture Co., Ltd.",0,optional
466,"COSCO Energy Transportation Co., Ltd.",0,industry
467,"Jiangsu Hecheng Display Technology Co., Ltd.",0,materials
468,YUNDAHoldingInvestmentLimited,0,industry
469,"Hong Kong Haineng Electronics Co., Ltd.",0,it
470,"Xiamen Cinda Co., Ltd.",0,industry
471,"CTI Engineering Inspection Co., Ltd.",0,industry
472,"Wuhu Mingzhu Plastic Co., Ltd.",0,materials
473,"Chen Zhiqiang, Xiao Weihong, Liao Xinglie, Li Xuan",0,materials
474,"Tianjin Tianzhu Building Materials Co., Ltd.",0,industry
475,"Wang Yanping, Shanghai Fujian Guohang Yuanyang Transportation Co., Ltd.",0,industry
476,"Lizhong Jinshan (Yingde) Alloy Co., Ltd.",0,optional
477,"Guangdong Yinxi Technology Co., Ltd.",0,materials
478,"Jiangsu Longda Super Alloy Co., Ltd.",0,materials
479,"China Water Conservancy Hydropower Seventh Engineering Bureau Co., Ltd.",0,industry
480,"Sichuan Jiayun Oil and Gas Technical Services Co., Ltd.",0,industry
481,"Sinopharm Holdings Wuzhou Co., Ltd.",0,medical_insurance
482,"Zhejiang Chaojie Dairy Supply Chain Co., Ltd.",0,daily consumption
483,"Shanghai Pai Energy Technology Co., Ltd.",0,industry
484,"Sichuan Dujiang Machinery Co., Ltd.",1,industry
485,"Shanghai Derui Yunjing Culture Technology Development Co., Ltd.",0,industry
486,"Xinjiang Production and Construction Corps Eighth Division Tianshan Aluminum Co., Ltd.",1,materials
487,"China Construction Eighth Engineering Bureau Co., Ltd.",0,industry
488,"CanSino Biologics (Shanghai) Co., Ltd.",0,medical_insurance
489,"Foshan Huayuan Energy Trading Co., Ltd.",1,public
490,"Beijing Tianweikang Oil and Fat Distribution Center Co., Ltd.",0,daily consumption
491,"Beijing BOE Energy Technology Co., Ltd.",0,it
492,"Yibin Guangyuan Lithium Battery Materials Co., Ltd.",0,optional
493,"Shenyang Fuchuang Precision Equipment Co., Ltd.",0,industry
494,"Guangzhou Yuncong Kaifeng Technology Co., Ltd.",0,it
495,"Beijing Dinghan Technology Group Co., Ltd.",0,industry
496,"Jiangsu Jiahua Breeding Pig Co., Ltd.",0,daily consumption
497,"China Railway Construction Group Real Estate Co., Ltd.",0,industry
498,"Nanning Longma City Environmental Service Co., Ltd.",0,industry
499,"Anhui Chujiang Special Steel Co., Ltd.",1,materials
500,"Chongqing Rongchuangdong Li Real Estate Development Co., Ltd.",0,real estate
501,"Tianjin New City Hengtai Real Estate Development Co., Ltd.",0,real estate
502,"Zhejiang Ruisheng Intelligent Technology Co., Ltd.",0,it
503,"Qingdao Baichang Environmental Protection Technology Co., Ltd.",0,industry
504,"Tianheguang Energy Co., Ltd.",0,it
505,"Shijiazhuang Hikvision Technology Co., Ltd.",0,it
506,"Zhoushan Liansheng Chemical Co., Ltd.",0,materials
507,"Wolong Real Estate Group Co., Ltd.",0,real estate
508,"Livzon Pharmaceutical Group Co., Ltd.",0,medical_insurance
509,"Xingu and Metal (Wuxi) Co., Ltd.",0,materials
510,"Ganzhou Haoxin New Energy Co., Ltd.",0,materials
511,"Beijing Huaxin Hengsheng Investment Management Co., Ltd.",0,real estate
512,"Tianjin Yinbaoshan New Technology Co., Ltd.",0,industry
513,"Guangdong Ceramic Win-win Business Technology Co., Ltd.",0,materials
514,"Huafang Co., Ltd.",0,optional
515,"Yongzhou Lengshuitan Shunhe Hydropower Co., Ltd.",0,public
516,"Zhejiang Yaxia Mechanical and Electrical Installation Co., Ltd.",0,industry
517,"Jiangxi Ji'an Aohai Technology Co., Ltd.",1,it
518,"Shanghai Gangronge Urban Construction Co., Ltd.",0,optional
519,"Xincheng Holding Group Co., Ltd.",0,real estate
520,"Anqing Feikai New Materials Co., Ltd.",0,materials
521,high chile,0,daily consumption
522,"Yixing Xinyuanhang Holding Co., Ltd., Zhou Linfeng",0,materials
523,"Shanghai Yilian Industrial Group Co., Ltd.",0,industry
524,"Wuxi Longsheng New Energy Technology Co., Ltd.",0,optional
525,"Changsha Kaituo Real Estate Development Co., Ltd.",0,real estate
526,"Wuhan Kaixing Real Estate Co., Ltd.",0,real estate
527,"Chengdu Purui Eye Hospital Co., Ltd.",0,medical_insurance
528,"Jinan Great Health Physical Examination Management Co., Ltd.",0,medical_insurance
529,Shengjun Ridge,0,industry
530,"Shanghai Yalong Ancient City Real Estate Development Co., Ltd.",0,real estate
531,"Chongqing Huabang Pharmaceutical Co., Ltd.",0,materials
532,"Beijing Cinda Real Estate Development Co., Ltd.",0,real estate
533,"Guangdong Shaoneng Group Co., Ltd.",0,public
534,"Shanghai Haoyuan Biomedical Technology Co., Ltd.",0,medical_insurance
535,"Singapore Sino Eagle Shipping Co., Ltd.",0,industry
536,King,0,it
537,buyer credit client,0,industry
538,"China Foreign Games South China Co., Ltd.",0,industry
539,"Huaguang Yuanhai International Logistics Group Co., Ltd.",0,industry
540,"Tianjin Xincheng Hongshun Real Estate Development Co., Ltd.",0,real estate
541,"Zhongfu Shenying Carbon Fiber Xining Co., Ltd.",0,materials
542,"Shenzhen Dawei Chuangxin Microelectronics Technology Co., Ltd.",0,it
543,"Beijing Qinglong Lake Shengtong Real Estate Development Co., Ltd.",0,daily consumption
544,"Yunfu Foran Natural Gas Co., Ltd.",0,public
545,"Tangshan Hengrong Business Management Co., Ltd.",0,real estate
546,"Fujian Mindong Construction Investment Co., Ltd.",0,industry
547,"Datong Coking Coal Mine Co., Ltd.",0,industry
548,"Ningbo Zhaowang Real Estate Co., Ltd.",0,real estate
549,"Zheng'an Southwest Cement Co., Ltd.",0,materials
550,"Suzhou Tianhong Gas Co., Ltd.",0,public
551,"Fuzhou Xinda Jiajin Lexus Automobile Sales and Service Co., Ltd.",0,industry
552,"Shanghai Dema Logistics Technology Co., Ltd.",0,industry
553,"Sinopharm Accord Pharmaceutical Co., Ltd.",0,medical_insurance
554,"Su Zhou Great Wall Development Technology Co., Ltd.",1,it
555,"Du Guodong, Li Yingjuan, Du Wenxiong, Pick Bieber",0,materials
556,"Jinglan Nengke Technology Co., Ltd.",1,industry
557,"Hefei Yaohai District Purui Eye Hospital Co., Ltd., Hefei Purui Eye Hospital Co., Ltd.",0,medical_insurance
558,"Pujiang Fuchun Ziguang Water Co., Ltd.",0,energy
559,"Born Group Co., Ltd.",0,daily consumption
560,"Tai'an Qingyuan Water Co., Ltd.",0,industry
561,"Xiamen Xiamen Tungsten New Energy Materials Co., Ltd.",0,materials
562,"Jiande Huashu Digital TV Co., Ltd.",0,optional
563,"Yancheng Luyue Real Estate Development Co., Ltd.",0,real estate
564,"Shenzhen Weichuang Automation Equipment Co., Ltd.",0,industry
565,"Maqu County Bayer New Energy Co., Ltd.",0,industry
566,"Guangzhou Dongling Real Estate Development Co., Ltd.",0,real estate
567,"Jiangxi Jihong Supply Chain Management Co., Ltd.",0,it
568,"Yantai Jerry Petroleum Services Group Co., Ltd.",0,energy
569,"Lixian Zehui Photovoltaic Power Co., Ltd.",0,industry
570,"hongtai enterprise co., ltd.",0,optional
571,"Hefei Jiancheng Electric Technology Co., Ltd.",0,it
572,"Dong Hongjiang, Ruan Feng'e",0,materials
573,"Wei Caponic Covenia (Tianjin) Electronic Technology Co., Ltd.",0,it
574,"China Cinda Asset Management Co., Ltd.",0,daily consumption
575,"Yichun Luyan Pharmaceutical Co., Ltd.",0,medical_insurance
576,"Guodian Investment Apocalypse (Guangdong) Smart Energy Technology Co., Ltd.",0,industry
577,"Shenzhen Huaqiang Industrial Co., Ltd.",0,it
578,"Shandong Yinuowei Polyurethane Co., Ltd.",0,materials
579,"Pengdu Agriculture and Animal Husbandry Co., Ltd.",0,daily consumption
580,"Vietnam Jufeng New Materials Co., Ltd.",0,materials
581,"Changtai County Nachuan Infrastructure Investment Co., Ltd.",0,industry
582,"Xinjiang Xinhuixia Clean Energy Co., Ltd.",0,energy
583,Foster caretakers,0,daily consumption
584,"Ningde Nebula Detection Technology Co., Ltd.",0,it
585,"Zhongshan Hongshi Health Technology Co., Ltd.",0,medical_insurance
586,"Hainan Xintai Material Technology Co., Ltd.",0,materials
587,"Zhejiang Hainuoer Biomaterials Co., Ltd.",0,medical_insurance
588,Xue Xinghan,0,it
589,"Gansu King Kong Photovoltaic Co., Ltd.",0,materials
590,SANDENCORPORATION,0,optional
591,"Beijing Kangbit Sports Technology Co., Ltd.",0,daily consumption
592,Guo Zhongcheng and his spouse,0,materials
593,"Guangxi Anxin Animal Husbandry Co., Ltd.",0,daily consumption
594,"Huizhou Zhongyi Real Estate Development Co., Ltd.",0,real estate
595,"Hangzhou Xinbosi Biopharmaceutical Co., Ltd.",0,medical_insurance
596,"Shanghai Huayi Group Investment Co., Ltd.",0,materials
597,"Anhui Huilong Huida Chemical Group Co., Ltd.",0,materials
598,"Huzhou Yongxing Special Steel Import and Export Co., Ltd.",0,materials
599,"Jerry Environmental Engineering Technology Co., Ltd.",0,energy
600,"Silver Color Group Co., Ltd.",0,materials
601,"Zhu Shuiliang, Wang Huiliang",0,industry
602,"Anhui Jiaxian Functional Additives Co., Ltd.",0,materials
603,"Changzhou Aozhi Polymer Group Co., Ltd.",0,materials
604,"Zhejiang Xinghua Reflective Material Co., Ltd.",0,materials
605,Yingli Electronic Technology(Chongqing)Ltd.,0,it
606,"Wuxi Runtai Real Estate Co., Ltd.",0,real estate
607,"Tongtong Chiyuan New Energy Development Co., Ltd.",0,industry
608,"Zhejiang Liansheng Chemical Co., Ltd.",0,materials
609,"Jiangsu Oriental Shenghong Co., Ltd.",0,materials
610,"Inner Mongolia Northern Heavy Motors Co., Ltd.",0,industry
611,"Wuhan Sipu Ling Technology Co., Ltd.",0,it
612,"Tianjin Yongtai Domestic Waste Treatment Co., Ltd.",0,industry
613,"Changzhou Guangyang Bearing Co., Ltd.",0,optional
614,Guizhou Qingli Group Wangjiaying Qingli Coal Mine,0,industry
615,"Suzhou Puqiang Electronic Technology Co., Ltd.",0,it
616,"Dadixiong (Baotou) Permanent Magnet Technology Co., Ltd.",0,materials
617,"CECEP Fengzhen Photovoltaic Agricultural Technology Co., Ltd.",0,public
618,"Sinopharm Holdings Shenzhen Jianmin Co., Ltd.",0,medical_insurance
619,"Aba Wenchuan Qiaoyuan Gas Co., Ltd.",0,materials
620,"Suzhou Hanchuan Intelligent Technology Co., Ltd.",0,industry
621,"Hunan Xiangjiang Zhongying Investment Management Co., Ltd.",0,industry
622,"Xining Huangshui High Energy Environment Co., Ltd.",0,industry
623,"Liaoning Guoke Industrial Co., Ltd.",0,it
624,"Shenzhen Yidao Digital Technology Co., Ltd.",0,optional
625,Chen Jian,0,it
626,"Xuzhou Hailunzhe Special Vehicle Co., Ltd.",0,industry
627,"Luther Bio-Environmental Technology (Gulin) Co., Ltd.",0,public
628,"Chongqing Heyuan Environmental Protection Co., Ltd., Chongqing Kunyuan Environmental Protection Co., Ltd.",0,industry
629,"Huang Huaqiao, Shenzhen Meizhishun Hardware and Plastic Products Co., Ltd., Shenzhen Meizhigao Industrial Development Co., Ltd.",0,optional
630,"Zhengzhou Coal Mine Machinery Group Co., Ltd.",0,industry
631,"Wuxi Weichi Semiconductor Technology Co., Ltd.",0,it
632,"Yangjiang Yueshui Electricity Transportation Construction Investment Co., Ltd.",0,industry
633,"Beijing Parallel Technology Co., Ltd.",0,it
634,"1350DELUXEHOLLYWOODINVESTORS,LLC",0,real estate
635,"Ningbo Joyson Electronics Co., Ltd.",0,optional
636,"Wu Yong, Li Caiqiu, Wu Junyi, Li Wenhui",0,industry
637,"Xi'an Slack Technology Development Co., Ltd.",0,industry
638,"Suzhou Jianjia Building Component Products Co., Ltd.",0,industry
639,"Sichuan Qingmu Pharmaceutical Co., Ltd.",0,medical_insurance
640,"Guangzhou Aerospace Technology Co., Ltd.",0,industry
641,"Maanshan Huaqi Wastewater Treatment Co., Ltd.",0,public
642,"Qingdao Tianhong Yisen International Trading Co., Ltd.",0,optional
643,Juquan Technology(Nanjing)Ltd.,0,it
644,"Kaiser (Jinxiang) Biomaterials Co., Ltd./Kaiser (Wusu) Biotechnology Co., Ltd./Kaiser (Wusu) Biomaterials Co., Ltd.",0,medical_insurance
645,"Zhejiang Kangci Medical Technology Co., Ltd.",0,medical_insurance
646,"Dongxu New Energy Investment Co., Ltd.",1,public
647,"Huzhou New City Yixuan Real Estate Development Co., Ltd.",0,real estate
648,"Zhaojue County Shengzhao New Energy Co., Ltd.",0,industry
649,"Xiamen Silan Ming Gallium Compound Semiconductor Co., Ltd.",0,it
650,"Zhongning County Longi Tianhua New Energy Co., Ltd.",0,it
651,"Zhejiang Reclamation Construction Group Ninghai Yueteng Investment Co., Ltd.",1,industry
652,"Jushi Chemical (Hong Kong) Co., Ltd.",0,materials
653,"Suzhou Xunzuka Electronic Technology Co., Ltd.",0,it
654,"Guangdong Manguan Packaging Co., Ltd.",0,materials
655,"Zhejiang Jinzhou Pipeline Technology Co., Ltd.",0,materials
656,"Guangdong Hongqiang New Materials Sales Co., Ltd.",0,materials
657,"Billions (Hong Kong) Co., Ltd.",0,materials
658,"Yiwu Business Travel Investment Development Co., Ltd.",0,industry
659,"Qingyuan Nafuna Ceramics Co., Ltd., Duilong Deqing Heying Trading Co., Ltd., Duilong Deqing Yuwei Trading Co., Ltd., etc.",0,industry
660,"Qinghai Ruide Xingyang New Energy Co., Ltd.",0,public
661,"Guangdong Juou Cloud Control Technology Co., Ltd.",0,industry
662,"Wenzhou Xincheng Hengyu Real Estate Development Co., Ltd.",0,real estate
663,"Chongqing Xinke New Type Materials Co., Ltd.",0,materials
664,"Ninebot (Beijing) Technology Co., Ltd.",0,optional
665,Xianju Pharmaceutical Italy Ltd.,0,medical_insurance
666,"Suzhou Hanju Solid Wood Custom Home Furnishing Co., Ltd.",0,materials
667,"Woyang Huilong Agricultural Services Co., Ltd.",0,materials
668,"Qingdao Huada Zhizaojichuang Technology Co., Ltd.",0,medical_insurance
669,"Huang Yuzhong, Qin Junming",0,materials
670,"Radio and Television Measurement and Inspection (Xi’an) Co., Ltd.",0,industry
671,"Beijing Lingji Innovation Technology Co., Ltd.",0,optional
672,"Xiamen Xinchangcheng Steel Structure Engineering Co., Ltd.",0,industry
673,"Guangyuan Zhongfu High -precision Aluminum Co., Ltd.",0,materials
674,"Jilin Donglong Pharmaceutical Logistics and Distribution Co., Ltd.",0,medical_insurance
675,"Digital China Group Co., Ltd.",0,medical_insurance
676,"Luther Bio-Environmental Protection Technology (Jinsha) Co., Ltd.",0,public
677,"Topstar Global Group Co., Ltd.",0,industry
678,"Deyang Jingneng Natural Gas Pipeline Engineering Co., Ltd.",0,public
679,"Singapore Hua Feng Shipping Co., Ltd.",0,industry
680,"Zhejiang Wanfeng Motorcycle Co., Ltd.",0,optional
681,Food group and its wholly-owned enterprises,0,daily consumption
682,Qualified bank mortgage loan customers purchasing a home,0,optional
683,"Yantai Mourui Supply Chain Management Co., Ltd.",0,industry
684,"Shandong Taipeng Group Co., Ltd., Shi Feng, Liu Fanjun",0,daily consumption
685,MPANDELIMESTONELIMITED,0,materials
686,"Hong Kong Hailiang Holdings Co., Ltd.",0,materials
687,"Xiamen Xinda Tongshang Automobile Sales and Service Co., Ltd.",0,industry
688,"Winbond Life & Health Co., Ltd.",0,materials
689,"Xuzhou Wuyang Technology Co., Ltd.",0,industry
690,"Shenzhen Yunliwuli Technology Co., Ltd.",0,it
691,"Beijing Yindaxin Financing Guarantee Co., Ltd.",0,optional
692,"Yunnan City Investment Haidong Investment Development Co., Ltd.",0,real estate
693,HNCALogistics(Luxembourg)sarl,0,industry
694,ECUACORRIENTES.A.,0,industry
695,"Easyhome New Retail Group Co., Ltd.",0,optional
696,"Anhui Cable Co., Ltd.",0,industry
697,"Fujian Xingye Dongjiang Environmental Protection Technology Co., Ltd.",0,optional
698,"China Yangtze Electric Power Co., Ltd.",0,public
699,Jiang Wei,0,industry
700,workers,0,optional
701,"Taicang Yongqing Real Estate Co., Ltd.",1,real estate
702,"Xiamen Biomax Technology Co., Ltd.",0,industry
703,"Chengdu Yaokang Biotechnology Co., Ltd.",0,medical_insurance
704,"Shenzhen Lianying Laser Co., Ltd.",0,industry
705,"North International Cooperation Co., Ltd.",0,industry
706,"Huizhou Hezheng Electronic Technology Co., Ltd.",0,it
707,"Fujian Ashi Innovative Materials Co., Ltd.",0,it
708,"Zhangjiagang Huachang Import and Export Trading Co., Ltd.",0,materials
